,rolling_volatility
2023-05-26,0.16409649002616844
2023-05-29,0.16448705660882856
2023-05-30,0.16440183765321123
2023-05-31,0.15963255881781505
2023-06-01,0.1613403904444146
2023-06-02,0.15643624083349433
2023-06-05,0.14390593315207395
2023-06-06,0.1448227240464375
2023-06-07,0.1556886678640735
2023-06-08,0.15782567933812108
2023-06-09,0.15781940723088203
2023-06-12,0.15410788327116998
2023-06-13,0.15428414660021944
2023-06-14,0.15608282919708336
2023-06-15,0.14911641367291326
2023-06-16,0.1482671229798171
2023-06-19,0.1476383233081742
2023-06-20,0.14798088637133733
2023-06-21,0.14957474991683894
2023-06-22,0.1501379350185573
2023-06-23,0.15303788294004098
2023-06-26,0.15890954228042
2023-06-27,0.1655767146392314
2023-06-28,0.16470025632537275
2023-06-29,0.16076397528847655
2023-06-30,0.1576848277810636
2023-07-03,0.15527133439199245
2023-07-04,0.15534682673676034
2023-07-05,0.1551732288605497
2023-07-06,0.15011590715091
2023-07-07,0.1457939763318327
2023-07-10,0.14796152978978552
2023-07-11,0.14423698875542126
2023-07-12,0.14678157680713713
2023-07-13,0.15376362562543755
2023-07-14,0.1501722717957211
2023-07-17,0.15042568458686503
2023-07-18,0.1519000732912004
2023-07-19,0.15115076391647933
2023-07-20,0.172927590321377
2023-07-21,0.1725030922324975
2023-07-24,0.17070168250241874
2023-07-25,0.15353409124217254
2023-07-26,0.146636245688169
2023-07-27,0.14733037853302125
2023-07-28,0.15752948234278324
2023-07-31,0.14996886647025046
2023-08-01,0.15195773268383933
2023-08-02,0.1728714355030223
2023-08-03,0.173225602388281
2023-08-04,0.16867370060046283
2023-08-07,0.16968852328423775
2023-08-08,0.1701682365996235
2023-08-09,0.17928961127135448
2023-08-10,0.1747769975242112
2023-08-11,0.1665511424521776
2023-08-14,0.17243727997651057
2023-08-15,0.17537122957787843
2023-08-16,0.17529112149982196
2023-08-17,0.1764371412588546
2023-08-18,0.15798605195901488
2023-08-21,0.17513092506196756
2023-08-22,0.17271510139844432
2023-08-23,0.17882933193410047
2023-08-24,0.18607219955549295
2023-08-25,0.18796420127638674
2023-08-28,0.1768632098306109
2023-08-29,0.19694808637533287
2023-08-30,0.19667841553142684
2023-08-31,0.18056628405593286
2023-09-01,0.18057507288734356
2023-09-04,0.18046645283883297
2023-09-05,0.17994967793586095
2023-09-06,0.1828662638508063
2023-09-07,0.17443394871386195
2023-09-08,0.17431711815448117
2023-09-11,0.1819853047451026
2023-09-12,0.17911473366800118
2023-09-13,0.1711218165455351
2023-09-14,0.1656048894504551
2023-09-15,0.17239351655075838
2023-09-18,0.17183274426240636
2023-09-19,0.15912690435713997
2023-09-20,0.16691722289311126
2023-09-21,0.17007738928726038
2023-09-22,0.16050414119290823
2023-09-25,0.16191053529064367
2023-09-26,0.16785287740737465
2023-09-27,0.14445353715324377
2023-09-28,0.14871806569451
2023-09-29,0.14876921680966532
2023-10-02,0.156356055842373
2023-10-03,0.16616193370006863
2023-10-04,0.17005442721311284
2023-10-05,0.16580317847920456
2023-10-06,0.17378730619474764
2023-10-09,0.17473831334075965
2023-10-10,0.16531281213433774
2023-10-11,0.16487910323420232
2023-10-12,0.1636869957671197
2023-10-13,0.16020667881041536
2023-10-16,0.1540534315315099
2023-10-17,0.15482285569022639
2023-10-18,0.16458749563983754
2023-10-19,0.16246004457622645
2023-10-20,0.16553908826084635
2023-10-23,0.16625123479141216
2023-10-24,0.16522945012703055
2023-10-25,0.1711444369477881
2023-10-26,0.18569875455232732
2023-10-27,0.18289749470062192
2023-10-30,0.18785772018561545
2023-10-31,0.18148877690325155
2023-11-01,0.18465579452927686
2023-11-02,0.19168411883713807
2023-11-03,0.19296616517581622
2023-11-06,0.1867763712003055
2023-11-07,0.18744926081228377
2023-11-08,0.18722268623274085
2023-11-09,0.1876602883431865
2023-11-10,0.19919487032909586
2023-11-13,0.19743854271064312
2023-11-14,0.20419224798111463
2023-11-15,0.20345676795308743
2023-11-16,0.19317150467519278
2023-11-17,0.18580199411012874
2023-11-20,0.16997707436158155
2023-11-21,0.17111157529189056
2023-11-22,0.17102778102420246
2023-11-23,0.15013988816643
2023-11-24,0.11896492517359504
2023-11-27,0.12080992586078838
2023-11-28,0.11935996673593051
2023-11-29,0.1276242492522114
2023-11-30,0.12078996817372335
2023-12-01,0.10852078061212865
2023-12-04,0.117114517298074
2023-12-05,0.11800282035790664
2023-12-06,0.12171025525978156
2023-12-07,0.13016202387611825
2023-12-08,0.12708852901202486
2023-12-11,0.11978194284727639
2023-12-12,0.12067398934692132
2023-12-13,0.10639727299618464
2023-12-14,0.10654943358259669
2023-12-15,0.10768758212935609
2023-12-18,0.11219959087241056
2023-12-19,0.11074610060959263
2023-12-20,0.12144102604428915
2023-12-21,0.1269520465860166
2023-12-22,0.12708088164661946
2023-12-25,0.12623381285299445
2023-12-26,0.12630849878403672
2023-12-27,0.1253256156129993
2023-12-28,0.12171318956471584
2023-12-29,0.12271932242225664
2024-01-01,0.12236388277433294
2024-01-02,0.11742821746435554
2024-01-03,0.11862946655205417
2024-01-04,0.11517110357801454
2024-01-05,0.10495403217717864
2024-01-08,0.1165213364862513
2024-01-09,0.10817780650092708
2024-01-10,0.11072851101879307
2024-01-11,0.10988206162420373
2024-01-12,0.11145543390387863
2024-01-15,0.11039595740522402
2024-01-16,0.10619493220431545
2024-01-17,0.10532640831502428
2024-01-18,0.09733034855904667
2024-01-19,0.09767185642464833
2024-01-22,0.09755697666574364
2024-01-23,0.09872966289667832
2024-01-24,0.10111636674448361
2024-01-25,0.1057175010327774
2024-01-26,0.10501821841177764
2024-01-29,0.10974489445542353
2024-01-30,0.10995352315700967
2024-01-31,0.13180573651470917
2024-02-01,0.13190156954898968
2024-02-02,0.14477565068216397
2024-02-05,0.1471250908377893
2024-02-06,0.13806234642492815
2024-02-07,0.14325530443620024
2024-02-08,0.14106098283864932
2024-02-09,0.1427657507280936
2024-02-12,0.14334362485619134
2024-02-13,0.15334251212714511
2024-02-14,0.1548403295231536
2024-02-15,0.15364722594050323
2024-02-16,0.156109358236473
2024-02-19,0.15291720562491565
2024-02-20,0.1587155286556997
2024-02-21,0.1581908443475778
2024-02-22,0.17500464461016887
2024-02-23,0.17274231934134593
2024-02-26,0.1736502945844049
2024-02-27,0.1700166972820392
2024-02-28,0.17166164422232505
2024-02-29,0.15317180338889536
2024-03-01,0.1521126511115365
2024-03-04,0.1463008076354437
2024-03-05,0.15272938163692276
2024-03-06,0.15259265702251723
2024-03-07,0.15537062455062622
2024-03-08,0.15787583511277278
2024-03-11,0.15423010029472367
2024-03-12,0.1627332736644733
2024-03-13,0.1560165870331434
2024-03-14,0.15215324529109026
2024-03-15,0.15070059226262753
2024-03-18,0.15911406032355352
2024-03-19,0.1596161494859719
2024-03-20,0.1578561457902676
2024-03-21,0.15875573438075016
2024-03-22,0.13804975580874376
2024-03-25,0.1373079044279219
2024-03-26,0.1369224172822186
2024-03-27,0.13720811444699377
2024-03-28,0.1357574188328229
2024-03-29,0.1338779987663972
2024-04-01,0.13270855137994844
2024-04-02,0.13086142991703698
2024-04-03,0.12105193247587188
2024-04-04,0.1255472242705552
2024-04-05,0.1195619193431526
2024-04-08,0.1153695651847936
2024-04-09,0.11485289738669235
2024-04-10,0.1050574551877919
2024-04-11,0.11108447994445973
2024-04-12,0.1288660956960907
2024-04-15,0.1415956142928349
2024-04-16,0.12956694602822233
2024-04-17,0.12981193179434514
2024-04-18,0.12163023391771323
2024-04-19,0.1308635795915638
2024-04-22,0.13190104432323407
2024-04-23,0.14296908107436795
2024-04-24,0.14702972981629236
2024-04-25,0.14589349811287775
2024-04-26,0.15383515582927784
2024-04-29,0.15660301691686243
2024-04-30,0.1728807965401805
2024-05-01,0.16880437785116859
2024-05-02,0.1751528176983171
2024-05-03,0.17930540364391234
2024-05-06,0.18118375434457618
2024-05-07,0.18160248495143325
2024-05-08,0.1814404031396394
2024-05-09,0.18066265282856034
2024-05-10,0.1752886928364308
2024-05-13,0.16332592725860567
2024-05-14,0.15153591717486684
2024-05-15,0.1527554038035211
2024-05-16,0.15012640097634863
2024-05-17,0.14934353929805555
2024-05-20,0.13647908296793815
2024-05-21,0.13835723128797797
2024-05-22,0.1392947071356217
2024-05-23,0.14012427694125426
2024-05-24,0.14238779134128438
2024-05-27,0.13782207157515972
2024-05-28,0.13729477809121426
2024-05-29,0.1123552999264598
2024-05-30,0.12056044676471822
2024-05-31,0.11455934793104568
2024-06-03,0.10735972469755642
2024-06-04,0.09951352180324037
2024-06-05,0.10521897148471043
2024-06-06,0.10505758495915647
2024-06-07,0.10644657456230437
2024-06-10,0.10584212650812735
2024-06-11,0.10584560744360366
2024-06-12,0.10563949814141987
2024-06-13,0.10299558713493515
2024-06-14,0.10266008584762926
2024-06-17,0.10422435809639394
2024-06-18,0.10264301714614045
2024-06-19,0.09823286773812459
2024-06-20,0.09287239383974734
2024-06-21,0.0917214751231753
2024-06-24,0.08649724153475587
2024-06-25,0.0973074361946019
2024-06-26,0.10077925835055175
2024-06-27,0.09566783544003651
2024-06-28,0.08689087673166626
2024-07-01,0.09268823309889755
2024-07-02,0.10190684332510176
2024-07-03,0.1029800970905165
2024-07-04,0.09962970182389494
2024-07-05,0.10198651356447576
2024-07-08,0.10048981021189145
2024-07-09,0.10041105750843272
2024-07-10,0.10289210993853236
2024-07-11,0.14999713090529385
2024-07-12,0.14997237415046702
2024-07-15,0.1498014469871981
2024-07-16,0.14923487828371051
2024-07-17,0.1637689533992556
2024-07-18,0.16560567032275414
2024-07-19,0.1706084996264298
2024-07-22,0.17392269633827262
2024-07-23,0.17354465786501266
2024-07-24,0.2189874857663669
2024-07-25,0.21638804201400272
2024-07-26,0.2184367973514598
2024-07-29,0.21858334072129057
2024-07-30,0.21513334920657745
2024-07-31,0.21782057315039416
2024-08-01,0.22152358564242472
2024-08-02,0.22906845501423048
2024-08-05,0.253430331953075
2024-08-06,0.25886686295661265
2024-08-07,0.25621097227872114
2024-08-08,0.26992279028100413
2024-08-09,0.25942278734927204
2024-08-12,0.25987319577802054
2024-08-13,0.2719968660976347
2024-08-14,0.27072819121512
2024-08-15,0.27715710595724846
2024-08-16,0.27687670439372153
2024-08-19,0.2781921189164028
2024-08-20,0.27480935968951525
2024-08-21,0.27489747143499416
2024-08-22,0.24426778682145858
2024-08-23,0.24709493416976885
2024-08-26,0.24652075075437757
2024-08-27,0.24668049522546212
2024-08-28,0.24708699524659053
2024-08-29,0.23870603697822712
2024-08-30,0.23366682555511675
2024-09-02,0.22177581099946578
2024-09-03,0.19364920609568306
2024-09-04,0.19210432688152243
2024-09-05,0.18908185631462535
2024-09-06,0.20359598974814888
2024-09-09,0.20708507933023215
2024-09-10,0.2068232138084131
2024-09-11,0.2000309987401623
2024-09-12,0.20320003742715986
2024-09-13,0.19009360475691503
2024-09-16,0.19017378296068713
2024-09-17,0.1850967428719025
2024-09-18,0.18438627571675162
2024-09-19,0.20524128446142506
2024-09-20,0.19819620678059346
2024-09-23,0.19341108174657898
2024-09-24,0.19272261450246778
2024-09-25,0.19207347499232238
2024-09-26,0.18929271331238873
2024-09-27,0.18891732200554084
2024-09-30,0.1862367049991311
2024-10-01,0.19011995942891757
2024-10-02,0.16695144372107232
2024-10-03,0.16674995151813973
2024-10-04,0.17298064829905874
2024-10-07,0.14307776984963091
2024-10-08,0.1405887125670295
2024-10-09,0.14048033592831255
2024-10-10,0.13292859324918016
2024-10-11,0.13059942065952218
2024-10-14,0.1316803499095837
2024-10-15,0.14108158780833083
2024-10-16,0.14115565262614638
2024-10-17,0.14109099426142063
2024-10-18,0.1123250496356277
2024-10-21,0.11148073186955182
2024-10-22,0.11056540260751316
2024-10-23,0.12529688875836262
2024-10-24,0.13356348957109979
2024-10-25,0.13526845362447856
2024-10-28,0.13517013783546353
2024-10-29,0.13410346798640163
2024-10-30,0.12881575247114027
2024-10-31,0.15710338609321123
2024-11-01,0.15862357378264585
2024-11-04,0.14950101347583863
2024-11-05,0.1498313042894465
2024-11-06,0.19482128428277132
2024-11-07,0.1981921326627808
2024-11-08,0.19836642785772643
2024-11-11,0.19779315192796618
2024-11-12,0.19839897777101553
2024-11-13,0.19039873085525602
2024-11-14,0.1953792119200076
2024-11-15,0.20413332946938462
2024-11-18,0.20478197099769818
2024-11-19,0.20548532872390568
2024-11-20,0.20545587174000604
2024-11-21,0.19609306558469627
2024-11-22,0.19261454261451325
2024-11-25,0.19160309697607114
2024-11-26,0.19249015321201302
2024-11-27,0.19439532039240837
2024-11-28,0.19442742399394355
2024-11-29,0.17053727366283541
2024-12-02,0.17203632489025042
2024-12-03,0.16821785805651424
2024-12-04,0.1645650613249694
2024-12-05,0.11036489982976026
2024-12-06,0.10365639229908699
2024-12-09,0.10313454410368125
2024-12-10,0.10312204322881098
2024-12-11,0.11001089928978346
2024-12-12,0.11659461609860275
2024-12-13,0.11104396195033636
2024-12-16,0.09477355149084599
2024-12-17,0.09467981925931243
2024-12-18,0.14457994865108492
2024-12-19,0.14457840059323598
2024-12-20,0.1438527290901803
2024-12-23,0.1484391813487258
2024-12-24,0.15519753313035392
2024-12-25,0.15432456934645614
2024-12-26,0.15257263194848233
2024-12-27,0.1636347885833407
2024-12-30,0.1666584660821724
2024-12-31,0.16540983188017427
2025-01-01,0.16459443376904379
2025-01-02,0.1619636762081772
2025-01-03,0.17860896394931844
2025-01-06,0.1837466245615264
2025-01-07,0.1923616201524894
2025-01-08,0.1909548195477579
2025-01-09,0.18417022352761184
2025-01-10,0.18517299344835278
2025-01-13,0.18638103357485664
2025-01-14,0.18479946756165325
2025-01-15,0.2120057833171437
2025-01-16,0.19572605089995543
2025-01-17,0.2019069578741264
2025-01-20,0.20103007394728512
2025-01-21,0.1977319061485814
2025-01-22,0.1921595639008585
2025-01-23,0.19296410412346862
2025-01-24,0.19340035877703188
2025-01-27,0.18797431320556304
2025-01-28,0.19312185290613584
2025-01-29,0.19251885216650141
2025-01-30,0.1925256420753205
2025-01-31,0.1922442670395294
2025-02-03,0.1859345453100655
2025-02-04,0.1870344375660908
2025-02-05,0.17878657021322034
2025-02-06,0.17894407367781143
2025-02-07,0.18691656672333934
2025-02-10,0.1823089601062681
2025-02-11,0.18266797038208366
2025-02-12,0.1821781184984542
2025-02-13,0.16195406533640505
2025-02-14,0.14526088871283643
2025-02-17,0.13726996993118226
2025-02-18,0.13922234324297447
2025-02-19,0.13858197568928235
2025-02-20,0.13962855112346506
2025-02-21,0.16517587229618155
2025-02-24,0.16858652530474152
2025-02-25,0.17634788986620337
2025-02-26,0.1586042895553618
2025-02-27,0.16808835770421235
2025-02-28,0.1851397430942043
2025-03-03,0.20475827595250903
2025-03-04,0.20327895367656806
2025-03-05,0.20028637207041994
2025-03-06,0.20646474584788496
2025-03-07,0.20558970103838053
2025-03-10,0.23915133068948471
2025-03-11,0.2374649170562834
2025-03-12,0.25018870696880213
2025-03-13,0.2543971473166514
2025-03-14,0.2705964699994401
2025-03-17,0.2691931281520073
2025-03-18,0.2708237585700371
2025-03-19,0.2818247020201423
2025-03-20,0.2808487948435199
2025-03-21,0.28786415638913526
2025-03-24,0.29875414543820267
2025-03-25,0.2998412763766878
2025-03-26,0.30113634434588565
2025-03-27,0.3014372232051839
2025-03-28,0.307650186730165
2025-03-31,0.2977616620411196
2025-04-01,0.2859993033475723
2025-04-02,0.2867444682537757
2025-04-03,0.3224095532091007
2025-04-04,0.3641235331966603
2025-04-07,0.36408307576101745
2025-04-08,0.34092455116843656
2025-04-09,0.4133620766496475
2025-04-10,0.4326038546463754
2025-04-11,0.4361984199655059
2025-04-14,0.4235206609382646
2025-04-15,0.4235818280021795
2025-04-16,0.4304160080296222
2025-04-17,0.4251421460354734
2025-04-18,0.4248980069427568
2025-04-21,0.43104968444674113
2025-04-22,0.4299742338479411
2025-04-23,0.440821303665628
2025-04-24,0.44818913723151893
2025-04-25,0.4550422939101986
2025-04-28,0.44649462121820077
2025-04-29,0.4465907638672908
2025-04-30,0.44475420341749594
2025-05-01,0.4472267549130698
2025-05-02,0.42078061213065554
2025-05-05,0.3737229756829738
2025-05-06,0.3758158205764963
2025-05-07,0.37171423923784447
2025-05-08,0.29983980239462305
2025-05-09,0.257650889008531
2025-05-12,0.28228813330645086
2025-05-13,0.28246489915278356
2025-05-14,0.2814358108303288
2025-05-15,0.26173266399116263
2025-05-16,0.2574199963112889
2025-05-19,0.2569414303536854
2025-05-20,0.21798849853305569
2025-05-21,0.22112472359296642
2025-05-22,0.20911951720694638
2025-05-23,0.20476908954428147
2025-05-26,0.19670013785924312
2025-05-27,0.20994585730285192
2025-05-28,0.21172794370145617
2025-05-29,0.2077893543346425
2025-05-30,0.20608853594339693
2025-06-02,0.20396365884400108
2025-06-03,0.19957508527525447
2025-06-04,0.19547346366613194
2025-06-05,0.2073233880250118
2025-06-06,0.21538761895298933
2025-06-09,0.21600735446326721
2025-06-10,0.17419046744324124
2025-06-11,0.1717498594600745
2025-06-12,0.1681972825490165
2025-06-13,0.16315844489681292
2025-06-16,0.16493590575671058
2025-06-17,0.16717297953509583
2025-06-18,0.16615740382666197
2025-06-19,0.15363387037552628
2025-06-20,0.15665918076666446
2025-06-23,0.15253987484156042
2025-06-24,0.15241662740724238
2025-06-25,0.13135885523160756
2025-06-26,0.13241323708561073
2025-06-27,0.1337551073459527
2025-06-30,0.13181502748993756
2025-07-01,0.1338505403179518
2025-07-02,0.13447031665987447
2025-07-03,0.1358282361879078
2025-07-04,0.11610279985135945
2025-07-07,0.11646560018603515
2025-07-08,0.1147001953446132
2025-07-09,0.10887262493883416
2025-07-10,0.1095315239758498
2025-07-11,0.10980798451151302
2025-07-14,0.10684173892914477
2025-07-15,0.10189497632221803
2025-07-16,0.09783275887728715
2025-07-17,0.09783848304333338
2025-07-18,0.09777548740456263
2025-07-21,0.09310631274542373
2025-07-22,0.09054510062817715
2025-07-23,0.0932856909852499
2025-07-24,0.09881606301263685
2025-07-25,0.09440463483636519
2025-07-28,0.09300410721536073
2025-07-29,0.10111701672594733
2025-07-30,0.09906906287489496
2025-07-31,0.09801285098888346
2025-08-01,0.13481565309588528
2025-08-04,0.14492019040238116
2025-08-05,0.13446360798119492
2025-08-06,0.13993316804977382
2025-08-07,0.13888319272683428
2025-08-08,0.14595986262711746
2025-08-11,0.14552745360190875
2025-08-12,0.15114940629398427
2025-08-13,0.1503418946742295
2025-08-14,0.150484987496456
2025-08-15,0.15047793061785708
2025-08-18,0.15038853830274967
2025-08-19,0.1580511861236859
2025-08-20,0.16105092080852726
2025-08-21,0.15858865330387587
2025-08-22,0.1737025265592291
2025-08-25,0.17329145550942204
2025-08-26,0.17228265857112762
2025-08-27,0.16693009713885873
2025-08-28,0.16703962607142783
2025-08-29,0.16904510067447706
2025-09-01,0.13052060859315792
2025-09-02,0.12956617154331368
2025-09-03,0.13087723425857908
2025-09-04,0.13134175296321557
2025-09-05,0.1345593077634255
2025-09-08,0.12656479319594346
2025-09-09,0.13322955532756584
2025-09-10,0.12822071160081341
2025-09-11,0.13208689874502913
2025-09-12,0.135713146554313
2025-09-15,0.14041044741432515
2025-09-16,0.14025949561470202
2025-09-17,0.12969077915191765
2025-09-18,0.12395923514778233
2025-09-19,0.12283834148092168
2025-09-22,0.10331393527849268
2025-09-23,0.11009632686281752
2025-09-24,0.11006787996971178
2025-09-25,0.11533281009249227
2025-09-26,0.11613119713080718
2025-09-29,0.11153275162345622
2025-09-30,0.11172055931608357
2025-10-01,0.10423561973693696
2025-10-02,0.10441339560906479
2025-10-03,0.0997745011304477
2025-10-06,0.09798160430367737
2025-10-07,0.10379881121310967
2025-10-08,0.0966283185320768
2025-10-09,0.09571767054299668
2025-10-10,0.1550829523945012
2025-10-13,0.166701799403757
2025-10-14,0.1646222922478554
2025-10-15,0.1656140610461961
2025-10-16,0.1673452006460412
2025-10-17,0.16946025615782112
2025-10-20,0.17520529072650698
2025-10-21,0.17465471175986866
2025-10-22,0.17319358776562685
2025-10-23,0.1744617349086998
2025-10-24,0.1740504756860908
2025-10-27,0.1850926771870955
2025-10-28,0.18689165731731144
2025-10-29,0.18680882428782564
2025-10-30,0.201838125949084
2025-10-31,0.2017100616948369
2025-11-03,0.20167876641513433
2025-11-04,0.20810176989956283
2025-11-05,0.2068026644215845
2025-11-06,0.21350157760349858
2025-11-07,0.21360454704635815
2025-11-10,0.1847380943845231
2025-11-11,0.17230351795606771
2025-11-12,0.1690362448113328
2025-11-13,0.1880066051984087
2025-11-14,0.18635248510993382
2025-11-17,0.18561923617432
2025-11-18,0.18346046324199486
2025-11-19,0.1839231859509742
2025-11-20,0.18818401488116798
2025-11-21,0.18840305999787982
2025-11-24,0.20146711229286762
2025-11-25,0.1900648612461432
2025-11-26,0.18817642505246882
2025-11-27,0.18710319333037415
2025-11-28,0.17769510896385463
2025-12-01,0.1770979609727621
2025-12-02,0.17681522573468095
2025-12-03,0.17002867647060602
2025-12-04,0.1697709991754946
2025-12-05,0.1599020723705022
2025-12-08,0.1619406095878555
2025-12-09,0.14680366897058014
2025-12-10,0.1483043025761661
2025-12-11,0.14730110259534038
2025-12-12,0.12345033604128106
2025-12-15,0.12288135539039222
2025-12-16,0.12113766403643261
2025-12-17,0.11944755547128626
2025-12-18,0.12417735676625483
2025-12-19,0.11301062491446985
2025-12-22,0.11250136675769025
2025-12-23,0.09460956397942054
2025-12-24,0.09206471921678508
2025-12-25,0.09090203054800736
2025-12-26,0.09127994123235472
2025-12-29,0.09224588154608042
2025-12-30,0.09111799881156192
